episode_num,config_idx,radius,N,steps,v_table_size,h_table_size,epsilon
1793,42,11,10,22,12797+2,11907,0.023300
1794,42,11,10,19,12797+2,11907,0.021400
1795,42,11,10,23,12797+2,11907,0.019500
1796,42,11,10,23,12797+2,11908,0.017600
1797,42,11,10,24,12797+2,11908,0.015700
1798,42,11,10,22,12797+2,11909,0.013800
1799,42,11,10,21,12797+2,11909,0.011900
1800,42,11,10,22,12797+2,11909,0.010000
1801,43,11,20,42,12797+2,11912,0.198100
1802,43,11,20,43,12797+2,11912,0.196200
1803,43,11,20,41,12797+2,11912,0.194300
1804,43,11,20,45,12797+2,11913,0.192400
1805,43,11,20,42,12797+2,11915,0.190500
1806,43,11,20,40,12797+2,11917,0.188600
1807,43,11,20,43,12797+2,11917,0.186700
1808,43,11,20,44,12797+2,11917,0.184800
1809,43,11,20,43,12797+2,11919,0.182900
1810,43,11,20,45,12797+2,11921,0.181000
1811,43,11,20,39,12797+2,11921,0.179100
1812,43,11,20,41,12797+2,11923,0.177200
1813,43,11,20,49,12797+2,11924,0.175300
1814,43,11,20,47,12797+2,11927,0.173400
1815,43,11,20,44,12797+2,11927,0.171500
1816,43,11,20,41,12797+2,11928,0.169600
1817,43,11,20,41,12797+2,11928,0.167700
1818,43,11,20,39,12797+2,11928,0.165800
1819,43,11,20,42,12797+2,11931,0.163900
1820,43,11,20,43,12797+2,11931,0.162000
1821,43,11,20,40,12797+2,11932,0.160100
1822,43,11,20,39,12797+2,11933,0.158200
1823,43,11,20,40,12797+2,11933,0.156300
1824,43,11,20,40,12797+2,11933,0.154400
1825,43,11,20,41,12797+2,11933,0.152500
1826,43,11,20,42,12797+2,11934,0.150600
1827,43,11,20,43,12797+2,11935,0.148700
1828,43,11,20,41,12797+2,11937,0.146800
1829,43,11,20,41,12797+2,11938,0.144900
1830,43,11,20,41,12797+2,11938,0.143000
1831,43,11,20,42,12797+2,11938,0.141100
1832,43,11,20,42,12797+2,11942,0.139200
1833,43,11,20,41,12797+2,11944,0.137300
1834,43,11,20,40,12797+2,11945,0.135400
1835,43,11,20,40,12797+2,11945,0.133500
1836,43,11,20,41,12797+2,11945,0.131600
1837,43,11,20,40,12797+2,11945,0.129700
1838,43,11,20,48,12797+2,11947,0.127800
1839,43,11,20,42,12797+2,11948,0.125900
1840,43,11,20,40,12797+2,11948,0.124000
1841,43,11,20,40,12797+2,11950,0.122100
1842,43,11,20,39,12797+2,11950,0.120200
1843,43,11,20,39,12797+2,11951,0.118300
1844,43,11,20,41,12797+2,11952,0.116400
1845,43,11,20,40,12797+2,11953,0.114500
1846,43,11,20,40,12797+2,11953,0.112600
1847,43,11,20,41,12797+2,11956,0.110700
1848,43,11,20,45,12797+2,11956,0.108800
1849,43,11,20,39,12797+2,11960,0.106900
1850,43,11,20,40,12797+2,11960,0.105000
1851,43,11,20,40,12797+2,11961,0.103100
1852,43,11,20,41,12797+2,11961,0.101200
1853,43,11,20,40,12797+2,11962,0.099300
1854,43,11,20,42,12797+2,11962,0.097400
1855,43,11,20,39,12797+2,11963,0.095500
1856,43,11,20,40,12797+2,11964,0.093600
1857,43,11,20,39,12797+2,11964,0.091700
1858,43,11,20,44,12797+2,11965,0.089800
1859,43,11,20,40,12797+2,11966,0.087900
1860,43,11,20,41,12797+2,11967,0.086000
1861,43,11,20,39,12797+2,11967,0.084100
1862,43,11,20,41,12797+2,11968,0.082200
1863,43,11,20,40,12797+2,11969,0.080300
1864,43,11,20,41,12797+2,11969,0.078400
1865,43,11,20,39,12797+2,11969,0.076500
1866,43,11,20,40,12797+2,11969,0.074600
1867,43,11,20,44,12797+2,11970,0.072700
1868,43,11,20,41,12797+2,11970,0.070800
1869,43,11,20,42,12797+2,11970,0.068900
1870,43,11,20,43,12797+2,11971,0.067000
1871,43,11,20,43,12797+2,11971,0.065100
1872,43,11,20,42,12797+2,11971,0.063200
1873,43,11,20,42,12797+2,11971,0.061300
1874,43,11,20,42,12797+2,11971,0.059400
1875,43,11,20,42,12797+2,11973,0.057500
1876,43,11,20,41,12797+2,11973,0.055600
1877,43,11,20,42,12797+2,11974,0.053700
1878,43,11,20,39,12797+2,11975,0.051800
1879,43,11,20,40,12797+2,11976,0.049900
1880,43,11,20,41,12797+2,11976,0.048000
1881,43,11,20,40,12797+2,11976,0.046100
1882,43,11,20,43,12797+2,11976,0.044200
1883,43,11,20,40,12797+2,11976,0.042300
1884,43,11,20,41,12797+2,11976,0.040400
1885,43,11,20,40,12797+2,11977,0.038500
1886,43,11,20,40,12797+2,11977,0.036600
1887,43,11,20,42,12797+2,11977,0.034700
1888,43,11,20,40,12797+2,11977,0.032800
1889,43,11,20,40,12797+2,11977,0.030900
1890,43,11,20,41,12797+2,11977,0.029000
1891,43,11,20,41,12797+2,11977,0.027100
1892,43,11,20,41,12797+2,11978,0.025200
1893,43,11,20,40,12797+2,11978,0.023300
1894,43,11,20,39,12797+2,11980,0.021400
1895,43,11,20,42,12797+2,11981,0.019500
1896,43,11,20,40,12797+2,11981,0.017600
1897,43,11,20,39,12797+2,11981,0.015700
1898,43,11,20,39,12797+2,11982,0.013800
1899,43,11,20,40,12797+2,11982,0.011900
1900,43,11,20,40,12797+2,11983,0.010000
1901,44,11,30,61,12797+2,11986,0.198100
1902,44,11,30,60,12797+2,11987,0.196200
1903,44,11,30,63,12797+2,11989,0.194300
1904,44,11,30,59,12797+2,11990,0.192400
1905,44,11,30,60,12797+2,11993,0.190500
1906,44,11,30,61,12797+2,11994,0.188600
1907,44,11,30,70,12797+2,11997,0.186700
1908,44,11,30,63,12797+2,11998,0.184800
1909,44,11,30,60,12797+2,11998,0.182900
1910,44,11,30,61,12797+2,12000,0.181000
1911,44,11,30,61,12797+2,12008,0.179100
1912,44,11,30,65,12797+2,12011,0.177200
1913,44,11,30,67,12797+2,12012,0.175300
1914,44,11,30,62,12797+2,12012,0.173400
1915,44,11,30,62,12797+2,12015,0.171500
1916,44,11,30,61,12797+2,12018,0.169600
1917,44,11,30,62,12797+2,12018,0.167700
1918,44,11,30,60,12797+2,12018,0.165800
1919,44,11,30,65,12797+2,12022,0.163900
1920,44,11,30,64,12797+2,12023,0.162000
1921,44,11,30,63,12797+2,12024,0.160100
1922,44,11,30,61,12797+2,12029,0.158200
1923,44,11,30,63,12797+2,12030,0.156300
1924,44,11,30,60,12797+2,12030,0.154400
1925,44,11,30,60,12797+2,12031,0.152500
1926,44,11,30,62,12797+2,12032,0.150600
1927,44,11,30,61,12797+2,12032,0.148700
1928,44,11,30,59,12797+2,12033,0.146800
1929,44,11,30,60,12797+2,12033,0.144900
1930,44,11,30,59,12797+2,12033,0.143000
1931,44,11,30,59,12797+2,12034,0.141100
1932,44,11,30,59,12797+2,12034,0.139200
1933,44,11,30,60,12797+2,12035,0.137300
1934,44,11,30,61,12797+2,12039,0.135400
1935,44,11,30,59,12797+2,12041,0.133500
1936,44,11,30,62,12797+2,12041,0.131600
1937,44,11,30,61,12797+2,12041,0.129700
1938,44,11,30,61,12797+2,12042,0.127800
1939,44,11,30,65,12797+2,12043,0.125900
1940,44,11,30,61,12797+2,12043,0.124000
1941,44,11,30,63,12797+2,12044,0.122100
1942,44,11,30,60,12797+2,12046,0.120200
1943,44,11,30,59,12797+2,12047,0.118300
1944,44,11,30,60,12797+2,12049,0.116400
1945,44,11,30,62,12797+2,12052,0.114500
1946,44,11,30,60,12797+2,12053,0.112600
1947,44,11,30,61,12797+2,12054,0.110700
1948,44,11,30,64,12797+2,12055,0.108800
1949,44,11,30,60,12797+2,12056,0.106900
1950,44,11,30,60,12797+2,12056,0.105000
1951,44,11,30,59,12797+2,12057,0.103100
1952,44,11,30,60,12797+2,12058,0.101200
1953,44,11,30,60,12797+2,12060,0.099300
1954,44,11,30,59,12797+2,12062,0.097400
1955,44,11,30,61,12797+2,12062,0.095500
1956,44,11,30,60,12797+2,12064,0.093600
1957,44,11,30,60,12797+2,12068,0.091700
1958,44,11,30,63,12797+2,12068,0.089800
1959,44,11,30,59,12797+2,12068,0.087900
1960,44,11,30,60,12797+2,12071,0.086000
1961,44,11,30,62,12797+2,12071,0.084100
1962,44,11,30,59,12797+2,12074,0.082200
1963,44,11,30,59,12797+2,12074,0.080300
1964,44,11,30,60,12797+2,12075,0.078400
1965,44,11,30,60,12797+2,12075,0.076500
1966,44,11,30,61,12797+2,12076,0.074600
1967,44,11,30,61,12797+2,12076,0.072700
1968,44,11,30,60,12797+2,12077,0.070800
1969,44,11,30,60,12797+2,12079,0.068900
1970,44,11,30,60,12797+2,12079,0.067000
1971,44,11,30,60,12797+2,12079,0.065100
1972,44,11,30,62,12797+2,12079,0.063200
1973,44,11,30,60,12797+2,12079,0.061300
1974,44,11,30,60,12797+2,12079,0.059400
1975,44,11,30,61,12797+2,12079,0.057500
1976,44,11,30,61,12797+2,12083,0.055600
1977,44,11,30,61,12797+2,12084,0.053700
1978,44,11,30,59,12797+2,12085,0.051800
1979,44,11,30,60,12797+2,12085,0.049900
1980,44,11,30,59,12797+2,12085,0.048000
1981,44,11,30,62,12797+2,12087,0.046100
1982,44,11,30,61,12797+2,12089,0.044200
1983,44,11,30,60,12797+2,12091,0.042300
1984,44,11,30,60,12797+2,12095,0.040400
1985,44,11,30,61,12797+2,12096,0.038500
1986,44,11,30,61,12797+2,12096,0.036600
1987,44,11,30,61,12797+2,12096,0.034700
1988,44,11,30,63,12797+2,12099,0.032800
1989,44,11,30,59,12797+2,12101,0.030900
1990,44,11,30,60,12797+2,12101,0.029000
1991,44,11,30,62,12797+2,12102,0.027100
1992,44,11,30,60,12797+2,12102,0.025200
1993,44,11,30,61,12797+2,12102,0.023300
1994,44,11,30,60,12797+2,12103,0.021400
1995,44,11,30,60,12797+2,12105,0.019500
1996,44,11,30,60,12797+2,12105,0.017600
1997,44,11,30,60,12797+2,12105,0.015700
1998,44,11,30,60,12797+2,12107,0.013800
1999,44,11,30,59,12797+2,12107,0.011900
2000,44,11,30,61,12797+2,12107,0.010000
2001,45,11,40,80,12797+2,12112,0.198100
2002,45,11,40,79,12797+2,12116,0.196200
2003,45,11,40,79,12797+2,12120,0.194300
2004,45,11,40,86,12797+2,12122,0.192400
2005,45,11,40,81,12797+2,12127,0.190500
2006,45,11,40,81,12797+2,12128,0.188600
2007,45,11,40,82,12797+2,12135,0.186700
2008,45,11,40,80,12797+2,12136,0.184800
2009,45,11,40,85,12797+2,12139,0.182900
2010,45,11,40,81,12797+2,12143,0.181000
2011,45,11,40,82,12797+2,12144,0.179100
2012,45,11,40,85,12797+2,12146,0.177200
2013,45,11,40,80,12797+2,12147,0.175300
2014,45,11,40,80,12797+2,12149,0.173400
2015,45,11,40,80,12797+2,12149,0.171500
2016,45,11,40,85,12797+2,12149,0.169600
2017,45,11,40,80,12797+2,12151,0.167700
2018,45,11,40,79,12797+2,12151,0.165800
2019,45,11,40,81,12797+2,12153,0.163900
2020,45,11,40,80,12797+2,12153,0.162000
2021,45,11,40,79,12797+2,12159,0.160100
2022,45,11,40,79,12797+2,12159,0.158200
2023,45,11,40,81,12797+2,12161,0.156300
2024,45,11,40,80,12797+2,12162,0.154400
2025,45,11,40,81,12797+2,12162,0.152500
2026,45,11,40,83,12797+2,12162,0.150600
2027,45,11,40,82,12797+2,12163,0.148700
2028,45,11,40,82,12797+2,12166,0.146800
2029,45,11,40,84,12797+2,12168,0.144900
2030,45,11,40,80,12797+2,12170,0.143000
2031,45,11,40,80,12797+2,12170,0.141100
2032,45,11,40,83,12797+2,12170,0.139200
2033,45,11,40,81,12797+2,12177,0.137300
2034,45,11,40,81,12797+2,12180,0.135400
2035,45,11,40,84,12797+2,12182,0.133500
2036,45,11,40,80,12797+2,12187,0.131600
2037,45,11,40,81,12797+2,12189,0.129700
2038,45,11,40,81,12797+2,12189,0.127800
2039,45,11,40,80,12797+2,12189,0.125900
2040,45,11,40,80,12797+2,12190,0.124000
2041,45,11,40,79,12797+2,12191,0.122100
2042,45,11,40,81,12797+2,12194,0.120200
2043,45,11,40,79,12797+2,12194,0.118300
2044,45,11,40,81,12797+2,12194,0.116400
2045,45,11,40,79,12797+2,12196,0.114500
2046,45,11,40,82,12797+2,12198,0.112600
2047,45,11,40,81,12797+2,12199,0.110700
2048,45,11,40,82,12797+2,12200,0.108800
2049,45,11,40,79,12797+2,12201,0.106900
2050,45,11,40,80,12797+2,12202,0.105000
2051,45,11,40,79,12797+2,12203,0.103100
2052,45,11,40,79,12797+2,12203,0.101200
2053,45,11,40,80,12797+2,12207,0.099300
2054,45,11,40,79,12797+2,12207,0.097400
2055,45,11,40,79,12797+2,12207,0.095500
2056,45,11,40,79,12797+2,12208,0.093600
2057,45,11,40,81,12797+2,12208,0.091700
2058,45,11,40,79,12797+2,12209,0.089800
2059,45,11,40,80,12797+2,12210,0.087900
2060,45,11,40,79,12797+2,12214,0.086000
2061,45,11,40,80,12797+2,12215,0.084100
2062,45,11,40,80,12797+2,12218,0.082200
2063,45,11,40,80,12797+2,12219,0.080300
2064,45,11,40,79,12797+2,12220,0.078400
2065,45,11,40,79,12797+2,12221,0.076500
2066,45,11,40,81,12797+2,12222,0.074600
2067,45,11,40,79,12797+2,12226,0.072700
2068,45,11,40,80,12797+2,12226,0.070800
2069,45,11,40,81,12797+2,12227,0.068900
2070,45,11,40,81,12797+2,12228,0.067000
2071,45,11,40,79,12797+2,12229,0.065100
2072,45,11,40,79,12797+2,12229,0.063200
2073,45,11,40,81,12797+2,12229,0.061300
2074,45,11,40,80,12797+2,12229,0.059400
2075,45,11,40,81,12797+2,12229,0.057500
2076,45,11,40,79,12797+2,12229,0.055600
2077,45,11,40,80,12797+2,12230,0.053700
2078,45,11,40,80,12797+2,12230,0.051800
2079,45,11,40,79,12797+2,12231,0.049900
2080,45,11,40,80,12797+2,12231,0.048000
2081,45,11,40,82,12797+2,12233,0.046100
2082,45,11,40,81,12797+2,12235,0.044200
2083,45,11,40,80,12797+2,12236,0.042300
2084,45,11,40,79,12797+2,12236,0.040400
2085,45,11,40,79,12797+2,12237,0.038500
2086,45,11,40,80,12797+2,12238,0.036600
2087,45,11,40,79,12797+2,12238,0.034700
2088,45,11,40,80,12797+2,12239,0.032800
2089,45,11,40,80,12797+2,12241,0.030900
2090,45,11,40,79,12797+2,12241,0.029000
2091,45,11,40,79,12797+2,12242,0.027100
2092,45,11,40,79,12797+2,12242,0.025200
2093,45,11,40,80,12797+2,12245,0.023300
2094,45,11,40,80,12797+2,12245,0.021400
2095,45,11,40,81,12797+2,12246,0.019500
2096,45,11,40,80,12797+2,12248,0.017600
2097,45,11,40,79,12797+2,12249,0.015700
2098,45,11,40,79,12797+2,12252,0.013800
2099,45,11,40,80,12797+2,12254,0.011900
2100,45,11,40,79,12797+2,12254,0.010000
2101,46,11,50,102,12797+2,12255,0.198100
2102,46,11,50,99,12797+2,12259,0.196200
2103,46,11,50,106,12797+2,12261,0.194300
2104,46,11,50,99,12797+2,12261,0.192400
2105,46,11,50,106,12797+2,12262,0.190500
2106,46,11,50,103,12797+2,12262,0.188600
2107,46,11,50,100,12797+2,12264,0.186700
2108,46,11,50,101,12797+2,12265,0.184800
2109,46,11,50,101,12797+2,12266,0.182900
2110,46,11,50,102,12797+2,12269,0.181000
2111,46,11,50,102,12797+2,12269,0.179100
2112,46,11,50,103,12797+2,12275,0.177200
2113,46,11,50,101,12797+2,12275,0.175300
2114,46,11,50,100,12797+2,12277,0.173400
2115,46,11,50,100,12797+2,12279,0.171500
2116,46,11,50,99,12797+2,12279,0.169600
2117,46,11,50,99,12797+2,12281,0.167700
2118,46,11,50,101,12797+2,12282,0.165800
2119,46,11,50,100,12797+2,12287,0.163900
2120,46,11,50,99,12797+2,12289,0.162000
2121,46,11,50,99,12797+2,12290,0.160100
2122,46,11,50,101,12797+2,12291,0.158200
2123,46,11,50,99,12797+2,12293,0.156300
2124,46,11,50,100,12797+2,12294,0.154400
2125,46,11,50,99,12797+2,12294,0.152500
2126,46,11,50,99,12797+2,12296,0.150600
2127,46,11,50,100,12797+2,12296,0.148700
2128,46,11,50,101,12797+2,12296,0.146800
2129,46,11,50,100,12797+2,12297,0.144900
2130,46,11,50,100,12797+2,12297,0.143000
2131,46,11,50,99,12797+2,12299,0.141100
2132,46,11,50,99,12797+2,12300,0.139200
2133,46,11,50,99,12797+2,12300,0.137300
2134,46,11,50,101,12797+2,12301,0.135400
2135,46,11,50,102,12797+2,12303,0.133500
2136,46,11,50,100,12797+2,12304,0.131600
2137,46,11,50,101,12797+2,12305,0.129700
2138,46,11,50,99,12797+2,12306,0.127800
2139,46,11,50,99,12797+2,12312,0.125900
2140,46,11,50,100,12797+2,12314,0.124000
2141,46,11,50,100,12797+2,12314,0.122100
2142,46,11,50,99,12797+2,12315,0.120200
2143,46,11,50,100,12797+2,12316,0.118300
2144,46,11,50,100,12797+2,12316,0.116400
2145,46,11,50,100,12797+2,12316,0.114500
2146,46,11,50,101,12797+2,12316,0.112600
2147,46,11,50,99,12797+2,12317,0.110700
2148,46,11,50,102,12797+2,12317,0.108800
2149,46,11,50,102,12797+2,12318,0.106900
2150,46,11,50,99,12797+2,12319,0.105000
2151,46,11,50,100,12797+2,12321,0.103100
2152,46,11,50,99,12797+2,12323,0.101200
2153,46,11,50,101,12797+2,12324,0.099300
2154,46,11,50,100,12797+2,12324,0.097400
2155,46,11,50,99,12797+2,12325,0.095500
2156,46,11,50,100,12797+2,12326,0.093600
2157,46,11,50,99,12797+2,12328,0.091700
2158,46,11,50,99,12797+2,12328,0.089800
2159,46,11,50,99,12797+2,12328,0.087900
2160,46,11,50,101,12797+2,12330,0.086000
2161,46,11,50,99,12797+2,12330,0.084100
2162,46,11,50,99,12797+2,12330,0.082200
2163,46,11,50,100,12797+2,12331,0.080300
2164,46,11,50,100,12797+2,12331,0.078400
2165,46,11,50,101,12797+2,12332,0.076500
2166,46,11,50,99,12797+2,12333,0.074600
2167,46,11,50,104,12797+2,12334,0.072700
2168,46,11,50,99,12797+2,12334,0.070800
2169,46,11,50,102,12797+2,12334,0.068900
2170,46,11,50,99,12797+2,12337,0.067000
2171,46,11,50,99,12797+2,12342,0.065100
2172,46,11,50,99,12797+2,12343,0.063200
2173,46,11,50,99,12797+2,12343,0.061300
2174,46,11,50,100,12797+2,12343,0.059400
2175,46,11,50,100,12797+2,12344,0.057500
2176,46,11,50,99,12797+2,12344,0.055600
2177,46,11,50,100,12797+2,12344,0.053700
2178,46,11,50,99,12797+2,12345,0.051800
2179,46,11,50,99,12797+2,12347,0.049900
2180,46,11,50,100,12797+2,12347,0.048000
2181,46,11,50,99,12797+2,12347,0.046100
2182,46,11,50,101,12797+2,12347,0.044200
2183,46,11,50,99,12797+2,12348,0.042300
2184,46,11,50,99,12797+2,12351,0.040400
2185,46,11,50,99,12797+2,12351,0.038500
2186,46,11,50,100,12797+2,12352,0.036600
2187,46,11,50,99,12797+2,12352,0.034700
2188,46,11,50,100,12797+2,12356,0.032800
2189,46,11,50,102,12797+2,12356,0.030900
2190,46,11,50,100,12797+2,12359,0.029000
2191,46,11,50,100,12797+2,12360,0.027100
2192,46,11,50,100,12797+2,12360,0.025200
2193,46,11,50,100,12797+2,12361,0.023300
2194,46,11,50,99,12797+2,12361,0.021400
2195,46,11,50,99,12797+2,12363,0.019500
2196,46,11,50,99,12797+2,12364,0.017600
2197,46,11,50,101,12797+2,12364,0.015700
2198,46,11,50,100,12797+2,12364,0.013800
2199,46,11,50,99,12797+2,12366,0.011900
2200,46,11,50,99,12797+2,12367,0.010000
2201,47,11,60,121,12797+2,12369,0.198100
2202,47,11,60,121,12797+2,12373,0.196200
2203,47,11,60,121,12797+2,12374,0.194300
2204,47,11,60,119,12797+2,12376,0.192400
2205,47,11,60,121,12797+2,12381,0.190500
2206,47,11,60,125,12797+2,12384,0.188600
2207,47,11,60,120,12797+2,12386,0.186700
2208,47,11,60,120,12797+2,12391,0.184800
2209,47,11,60,121,12797+2,12392,0.182900
2210,47,11,60,120,12797+2,12397,0.181000
2211,47,11,60,119,12797+2,12398,0.179100
2212,47,11,60,123,12797+2,12402,0.177200
2213,47,11,60,119,12797+2,12403,0.175300
2214,47,11,60,120,12797+2,12415,0.173400
2215,47,11,60,120,12797+2,12416,0.171500
2216,47,11,60,122,12797+2,12418,0.169600
2217,47,11,60,121,12797+2,12423,0.167700
2218,47,11,60,120,12797+2,12426,0.165800
2219,47,11,60,120,12797+2,12426,0.163900
2220,47,11,60,121,12797+2,12431,0.162000
2221,47,11,60,119,12797+2,12436,0.160100
2222,47,11,60,119,12797+2,12442,0.158200
2223,47,11,60,122,12797+2,12445,0.156300
2224,47,11,60,120,12797+2,12448,0.154400
2225,47,11,60,119,12797+2,12448,0.152500
2226,47,11,60,129,12797+2,12450,0.150600
2227,47,11,60,119,12797+2,12451,0.148700
2228,47,11,60,119,12797+2,12451,0.146800
2229,47,11,60,121,12797+2,12453,0.144900
2230,47,11,60,121,12797+2,12463,0.143000
2231,47,11,60,119,12797+2,12464,0.141100
2232,47,11,60,123,12797+2,12467,0.139200
2233,47,11,60,119,12797+2,12468,0.137300
2234,47,11,60,120,12797+2,12474,0.135400
2235,47,11,60,119,12797+2,12475,0.133500
2236,47,11,60,119,12797+2,12476,0.131600
2237,47,11,60,120,12797+2,12477,0.129700
2238,47,11,60,119,12797+2,12477,0.127800
2239,47,11,60,120,12797+2,12477,0.125900
2240,47,11,60,120,12797+2,12477,0.124000
2241,47,11,60,120,12797+2,12478,0.122100
2242,47,11,60,120,12797+2,12479,0.120200
2243,47,11,60,119,12797+2,12479,0.118300
2244,47,11,60,119,12797+2,12482,0.116400
2245,47,11,60,120,12797+2,12483,0.114500
2246,47,11,60,119,12797+2,12483,0.112600
2247,47,11,60,119,12797+2,12483,0.110700
2248,47,11,60,119,12797+2,12484,0.108800
2249,47,11,60,124,12797+2,12484,0.106900
2250,47,11,60,120,12797+2,12484,0.105000
2251,47,11,60,119,12797+2,12484,0.103100
2252,47,11,60,120,12797+2,12486,0.101200
2253,47,11,60,119,12797+2,12488,0.099300
2254,47,11,60,121,12797+2,12488,0.097400
2255,47,11,60,121,12797+2,12489,0.095500
2256,47,11,60,119,12797+2,12489,0.093600
2257,47,11,60,119,12797+2,12489,0.091700
2258,47,11,60,119,12797+2,12489,0.089800
2259,47,11,60,119,12797+2,12489,0.087900
2260,47,11,60,119,12797+2,12494,0.086000
2261,47,11,60,121,12797+2,12496,0.084100
2262,47,11,60,119,12797+2,12497,0.082200
2263,47,11,60,119,12797+2,12498,0.080300
2264,47,11,60,119,12797+2,12498,0.078400
2265,47,11,60,119,12797+2,12499,0.076500
2266,47,11,60,120,12797+2,12499,0.074600
2267,47,11,60,119,12797+2,12501,0.072700
2268,47,11,60,119,12797+2,12502,0.070800
2269,47,11,60,119,12797+2,12502,0.068900
2270,47,11,60,120,12797+2,12502,0.067000
2271,47,11,60,121,12797+2,12503,0.065100
2272,47,11,60,120,12797+2,12503,0.063200
2273,47,11,60,119,12797+2,12503,0.061300
2274,47,11,60,120,12797+2,12504,0.059400
2275,47,11,60,119,12797+2,12505,0.057500
2276,47,11,60,121,12797+2,12505,0.055600
2277,47,11,60,120,12797+2,12505,0.053700
2278,47,11,60,119,12797+2,12506,0.051800
2279,47,11,60,120,12797+2,12506,0.049900
2280,47,11,60,120,12797+2,12508,0.048000
2281,47,11,60,120,12797+2,12508,0.046100
2282,47,11,60,119,12797+2,12511,0.044200
2283,47,11,60,120,12797+2,12511,0.042300
2284,47,11,60,119,12797+2,12511,0.040400
2285,47,11,60,119,12797+2,12511,0.038500
2286,47,11,60,120,12797+2,12512,0.036600
2287,47,11,60,119,12797+2,12512,0.034700
2288,47,11,60,119,12797+2,12512,0.032800
2289,47,11,60,120,12797+2,12512,0.030900
2290,47,11,60,119,12797+2,12513,0.029000
2291,47,11,60,119,12797+2,12514,0.027100
2292,47,11,60,119,12797+2,12514,0.025200
2293,47,11,60,120,12797+2,12514,0.023300
2294,47,11,60,120,12797+2,12514,0.021400
2295,47,11,60,120,12797+2,12514,0.019500
2296,47,11,60,119,12797+2,12516,0.017600
2297,47,11,60,121,12797+2,12516,0.015700
2298,47,11,60,119,12797+2,12517,0.013800
2299,47,11,60,120,12797+2,12517,0.011900
2300,47,11,60,120,12797+2,12517,0.010000
2301,48,11,70,142,12797+2,12519,0.198100
2302,48,11,70,142,12797+2,12523,0.196200
2303,48,11,70,142,12797+2,12524,0.194300
2304,48,11,70,141,12797+2,12529,0.192400
2305,48,11,70,140,12797+2,12534,0.190500
2306,48,11,70,147,12797+2,12534,0.188600
2307,48,11,70,139,12797+2,12535,0.186700
2308,48,11,70,139,12797+2,12540,0.184800
2309,48,11,70,142,12797+2,12540,0.182900
2310,48,11,70,140,12797+2,12543,0.181000
2311,48,11,70,140,12797+2,12544,0.179100
2312,48,11,70,140,12797+2,12546,0.177200
2313,48,11,70,140,12797+2,12548,0.175300
2314,48,11,70,139,12797+2,12549,0.173400
2315,48,11,70,140,12797+2,12553,0.171500
2316,48,11,70,140,12797+2,12553,0.169600
2317,48,11,70,139,12797+2,12555,0.167700
2318,48,11,70,142,12797+2,12556,0.165800
2319,48,11,70,142,12797+2,12556,0.163900
2320,48,11,70,141,12797+2,12556,0.162000
2321,48,11,70,140,12797+2,12557,0.160100
2322,48,11,70,139,12797+2,12557,0.158200
2323,48,11,70,141,12797+2,12559,0.156300
2324,48,11,70,141,12797+2,12559,0.154400
2325,48,11,70,139,12797+2,12561,0.152500
2326,48,11,70,140,12797+2,12562,0.150600
2327,48,11,70,139,12797+2,12565,0.148700
2328,48,11,70,139,12797+2,12566,0.146800
2329,48,11,70,141,12797+2,12567,0.144900
2330,48,11,70,141,12797+2,12569,0.143000
2331,48,11,70,139,12797+2,12575,0.141100
2332,48,11,70,141,12797+2,12578,0.139200
2333,48,11,70,139,12797+2,12579,0.137300
2334,48,11,70,139,12797+2,12579,0.135400
2335,48,11,70,140,12797+2,12581,0.133500
2336,48,11,70,140,12797+2,12583,0.131600
2337,48,11,70,142,12797+2,12584,0.129700
2338,48,11,70,139,12797+2,12584,0.127800
2339,48,11,70,140,12797+2,12584,0.125900
2340,48,11,70,143,12797+2,12584,0.124000
2341,48,11,70,139,12797+2,12584,0.122100
2342,48,11,70,140,12797+2,12584,0.120200
2343,48,11,70,140,12797+2,12584,0.118300
2344,48,11,70,140,12797+2,12584,0.116400
2345,48,11,70,139,12797+2,12584,0.114500
2346,48,11,70,140,12797+2,12585,0.112600
2347,48,11,70,139,12797+2,12585,0.110700
2348,48,11,70,139,12797+2,12586,0.108800
2349,48,11,70,139,12797+2,12586,0.106900
2350,48,11,70,139,12797+2,12586,0.105000
2351,48,11,70,140,12797+2,12586,0.103100
2352,48,11,70,139,12797+2,12587,0.101200
2353,48,11,70,139,12797+2,12588,0.099300
2354,48,11,70,139,12797+2,12591,0.097400
2355,48,11,70,144,12797+2,12591,0.095500
2356,48,11,70,139,12797+2,12591,0.093600
2357,48,11,70,140,12797+2,12591,0.091700
2358,48,11,70,140,12797+2,12591,0.089800
2359,48,11,70,141,12797+2,12591,0.087900
2360,48,11,70,139,12797+2,12593,0.086000
2361,48,11,70,139,12797+2,12595,0.084100
2362,48,11,70,139,12797+2,12595,0.082200
2363,48,11,70,140,12797+2,12595,0.080300
2364,48,11,70,139,12797+2,12596,0.078400
2365,48,11,70,139,12797+2,12597,0.076500
2366,48,11,70,139,12797+2,12597,0.074600
2367,48,11,70,140,12797+2,12597,0.072700
2368,48,11,70,139,12797+2,12598,0.070800
2369,48,11,70,139,12797+2,12598,0.068900
2370,48,11,70,139,12797+2,12599,0.067000
2371,48,11,70,140,12797+2,12599,0.065100
2372,48,11,70,139,12797+2,12599,0.063200
2373,48,11,70,139,12797+2,12599,0.061300
